f0	f1	f2	f3	f6	f7	f8	f9	f10	f11	f12	label	index	raw	global	local	R	G	L	date	local_A	FAC1_1	FAC2_1	FAC3_1	FAC4_1
14.00	.00	6.47	16	2	98	-4.4000	-16.00	-9.93	.0	.0	274.5	2004	274.50000	274.50000	274.50000	1	1	1	25-Feb-2022	274.50000	-.73500	.18831	-.07105	.03091
12.00	-2.00	4.07	18	1	30	-11.0000	-20.00	-14.70	.0	.0	279.1	2005	279.10000	279.10000	279.10000	1	1	1	26-Feb-2022	279.10000	-1.00195	-1.01943	.05046	.07343
16.00	-2.00	7.55	16	1	50	-5.2000	-15.00	-10.64	.0	.0	287.4	2006	287.40000	287.40000	287.40000	1	1	1	27-Feb-2022	287.40000	-.71780	-.77839	.07590	.06184
12.00	-1.00	7.05	17	2	93	-4.2000	-16.00	-9.35	.0	.0	283.2	2007	283.20000	283.20000	283.20000	1	1	1	28-Feb-2022	283.20000	-.78316	.13733	-.03174	.06582
11.00	-1.00	5.26	18	1	25	-9.0000	-18.00	-13.41	.0	.0	284.3	2008	284.30000	284.30000	284.30000	1	1	1	01-Mar-2022	284.30000	-.93694	-1.05604	.09028	.09418
16.00	.00	7.98	18	1	49	-8.4000	-17.00	-13.41	.0	.0	287.1	2009	287.10000	287.10000	287.10000	1	1	1	02-Mar-2022	287.10000	-.80083	-.81076	.20415	-.00828
11.00	.00	4.64	16	2	55	-1.1000	-14.00	-8.23	.0	.0	286.9	2010	286.90000	286.90000	286.90000	1	1	1	03-Mar-2022	286.90000	-.73049	-.21648	-.06389	.13118
11.00	-1.00	4.87	12	2	87	-1.8000	-21.00	-17.30	.0	.0	285.5	2011	285.50000	285.50000	285.50000	1	1	1	04-Mar-2022	285.50000	-.78788	.06613	-.43264	-.07424
10.00	-2.00	2.65	18	1	33	-10.0000	-23.00	-17.70	.0	.0	285.8	2012	285.80000	285.80000	285.80000	1	1	1	05-Mar-2022	285.80000	-1.07917	-1.00062	-.01936	.02847
11.00	-1.00	4.48	16	2	54	-8.0000	-16.00	-12.06	.0	.0	295.0	2013	295.00000	295.00000	295.00000	1	1	1	06-Mar-2022	295.00000	-.89106	-.26585	-.14381	.10860
18.00	2.00	8.93	18	2	52	-5.7000	-15.00	-10.25	.0	.0	295.1	2014	295.10000	295.10000	295.10000	1	1	1	07-Mar-2022	295.10000	-.65798	-.25837	.24265	-.03737
16.00	2.00	7.64	18	2	89	-2.5000	-6.30	-4.60	.0	.0	295.2	2015	295.20000	295.20000	295.20000	1	1	1	08-Mar-2022	295.20000	-.59883	.12947	.19292	.15439
17.00	4.00	9.98	16	3	144	4.2000	-3.30	.93	.0	.0	297.2	2016	297.20000	297.20000	297.20000	1	1	1	09-Mar-2022	297.20000	-.33478	1.21203	.07420	.12719
19.00	7.00	11.48	18	5	219	5.3000	3.00	4.05	.0	.0	298.8	2017	298.80000	298.80000	298.80000	1	1	1	10-Mar-2022	298.80000	-.25797	2.95386	.09677	.09162
12.00	5.00	9.90	6	3	128	5.0000	-8.00	-2.43	2.6	3.9	.0	2018		286.20000	286.05005	1	1	1	11-Mar-2022	286.05005	-.14893	1.01604	-.92629	.06935
13.00	5.00	7.45	16	2	66	4.0000	-.20	2.26	.2	1.3	284.8	2019	284.80000	284.80000	284.80000	1	1	1	12-Mar-2022	284.80000	-.36404	-.05089	.11380	.30134
11.00	4.00	7.81	6	2	93	5.0000	-2.00	2.45	1.0	4.0	297.3	2020	297.30000	297.30000	297.30000	1	1	1	13-Mar-2022	297.30000	-.15450	.21066	-.72728	.30251
20.00	5.00	11.62	16	2	52	4.0000	-10.00	-2.29	.0	.0	185.4	2021	185.40000	185.40000	185.40000	1	1	-1	14-Mar-2022	240.40000	-.26200	-.18531	.32916	-.00759
15.00	6.00	10.59	16	2	68	3.0000	-3.00	.18	.0	.0	294.7	2022	294.70000	294.70000	294.70000	1	1	1	15-Mar-2022	294.70000	-.31972	-.03158	.22508	.17721
12.00	2.00	7.93	16	2	83	2.0000	-9.00	-2.21	.3	4.8	293.8	2023	293.80000	293.80000	293.80000	1	1	1	16-Mar-2022	293.80000	-.49470	.07675	-.05931	.16664
3.00	-2.00	-.03	10	1	39	-2.0000	-11.50	-3.78	4.1	7.6	280.6	2024	280.60000	280.60000	280.60000	1	1	1	17-Mar-2022	280.60000	-.67042	-.93122	-1.03894	.40181
2.00	-2.00	-1.02	8	2	64	-1.0000	-9.00	-3.15	7.1	10.9	275.3	2025	275.30000	275.30000	275.30000	1	1	1	18-Mar-2022	275.30000	-.58962	-.22670	-1.58005	.40446
6.00	-1.00	2.08	11	1	41	-4.0000	-11.90	-7.36	.0	.4	278.7	2026	278.70000	278.70000	278.70000	1	1	1	19-Mar-2022	278.70000	-.76476	-.86062	-.47182	.32454
10.00	1.00	5.78	16	2	64	-1.7000	-11.00	-5.36	.0	.0	290.5	2027	290.50000	290.50000	290.50000	1	1	1	20-Mar-2022	290.50000	-.68552	-.12157	-.05232	.19829
12.00	1.00	5.96	1	1	22	-6.0000	-16.00	-11.40	.0	.0	290.0	2028	290.00000	290.00000	290.00000	1	1	1	21-Mar-2022	290.00000	-.44094	-1.03803	-.95262	.11581
9.00	1.00	3.51	16	1	30	.0000	-13.00	-5.59	.3	1.8	285.0	2029	285.00000	285.00000	285.00000	1	1	1	22-Mar-2022	285.00000	-.68529	-.95457	-.03808	.22913
12.00	3.00	5.20	16	2	82	1.2000	-1.00	.24	.2	1.2	285.0	2030	285.00000	285.00000	285.00000	1	1	1	23-Mar-2022	285.00000	-.51368	.08333	-.01043	.33308
9.00	7.00	7.20	6	3	134	7.4000	1.80	5.33	.2	1.2	282.4	2031	282.40000	282.40000	282.40000	1	1	1	24-Mar-2022	282.40000	-.11988	1.14073	-.71384	.34806
14.00	6.00	8.28	16	3	131	2.6000	-10.00	-5.59	.0	.0	284.0	2032	284.00000	284.00000	284.00000	1	1	1	25-Mar-2022	284.00000	-.47571	1.05339	-.00934	.00588
20.00	3.00	12.58	16	2	69	-4.0000	-18.00	-12.84	.0	.0	289.8	2033	289.80000	289.80000	289.80000	1	1	1	26-Mar-2022	289.80000	-.52638	-.08727	.18766	-.19963
16.00	6.00	10.48	18	1	32	-6.0000	-19.00	-13.74	.0	.0	300.1	2034	300.10000	300.10000	300.10000	1	1	1	27-Mar-2022	300.10000	-.63363	-.96240	.34991	-.13335
18.00	9.00	13.75	16	2	70	2.0000	-7.50	-2.39	.0	.0	299.2	2035	299.20000	299.20000	299.20000	1	1	1	28-Mar-2022	299.20000	-.22591	-.01670	.33768	-.01037
12.00	6.00	9.22	6	2	81	7.6000	3.00	5.69	3.0	8.9	284.0	2036	284.00000	284.00000	284.00000	1	1	1	29-Mar-2022	284.00000	.04820	.08368	-.85059	.32743
10.00	3.00	6.33	16	2	53	4.0000	.00	2.09	1.1	3.5	240.4	2037	240.40000	240.40000	240.40000	1	1	-1	30-Mar-2022	240.40000	-.43383	-.20032	-.07008	.36568
15.00	2.00	8.03	16	1	33	3.9000	-13.00	-8.42	.0	.0	277.7	2038	277.70000	277.70000	277.70000	1	1	1	31-Mar-2022	277.70000	-.50368	-.89984	.20908	.03391
15.00	3.00	9.54	16	1	29	.0000	-11.00	-5.41	.0	.0	289.3	2039	289.30000	289.30000	289.30000	1	1	1	01-Apr-2022	289.30000	-.47900	-.94164	.23870	.09941
19.00	4.00	12.60	18	1	32	-1.0000	-12.00	-7.62	.0	.0	290.4	2040	290.40000	290.40000	290.40000	1	1	1	02-Apr-2022	290.40000	-.44111	-.91829	.47785	-.03563
19.00	7.00	14.74	16	2	54	3.0000	-9.00	-3.45	.0	.0	295.9	2041	295.90000	295.90000	295.90000	1	1	1	03-Apr-2022	295.90000	-.22426	-.17166	.36816	-.04846
22.00	9.00	15.26	16	2	94	7.8000	3.70	5.88	.0	.3	291.7	2042	291.70000	291.70000	291.70000	1	1	1	04-Apr-2022	291.70000	.03995	.27339	.47895	.12988
24.00	6.00	16.38	16	2	94	7.5000	-8.00	-2.89	.0	.0	287.3	2043	287.30000	287.30000	287.30000	1	1	1	05-Apr-2022	287.30000	-.08086	.24342	.45023	-.14146
13.00	3.00	8.08	16	2	57	-3.0000	-10.00	-7.53	.0	.0	305.1	2044	305.10000	305.10000	305.10000	1	1	1	06-Apr-2022	305.10000	-.61435	-.19406	.04847	.10808
22.00	9.00	14.30	18	2	60	4.4000	-6.70	-.68	.0	.0	299.2	2045	299.20000	299.20000	299.20000	1	1	1	07-Apr-2022	299.20000	-.14436	-.09573	.58701	-.04735
24.00	12.00	16.33	16	3	115	10.1000	1.00	7.68	.0	.0	303.6	2046	303.60000	303.60000	303.60000	1	1	1	08-Apr-2022	303.60000	.16989	.99537	.50188	.01012
24.00	11.00	18.65	16	3	128	11.8000	6.00	9.35	.1	.6	303.2	2047	303.20000	303.20000	303.20000	1	1	1	09-Apr-2022	303.20000	.23726	1.13211	.51213	.06097
26.00	14.00	19.61	16	3	130	14.0000	9.00	12.38	.0	.1	298.4	2048	298.40000	298.40000	298.40000	1	1	1	10-Apr-2022	298.40000	.39518	1.17855	.64216	.06210
27.00	14.00	20.78	16	3	126	15.0000	-8.50	-1.22	.1	.6	311.0	2049	311.00000	311.00000	311.00000	1	1	1	11-Apr-2022	311.00000	.27022	1.09542	.59911	-.37390
21.00	8.00	15.65	16	2	73	4.4000	-8.00	.08	.1	2.3	303.3	2050	303.30000	303.30000	303.30000	1	1	1	12-Apr-2022	303.30000	-.09436	.02711	.38568	-.05236
19.00	6.00	13.09	16	2	54	.1000	-6.40	-2.55	.0	.0	306.4	2051	306.40000	306.40000	306.40000	1	1	1	13-Apr-2022	306.40000	-.29283	-.18071	.31671	.04263
20.00	8.00	14.29	16	1	31	-1.0000	-9.60	-5.63	.0	.0	303.1	2052	303.10000	303.10000	303.10000	1	1	1	14-Apr-2022	303.10000	-.26586	-.91257	.44794	-.04552
21.00	8.00	13.00	18	1	30	-3.9000	-14.30	-8.08	.0	.0	305.2	2053	305.20000	305.20000	305.20000	1	1	1	15-Apr-2022	305.20000	-.38653	-.94418	.54646	-.11948
23.00	10.00	15.97	16	1	38	3.0000	-16.80	-6.73	.0	.0	306.6	2054	306.60000	306.60000	306.60000	1	1	1	16-Apr-2022	306.60000	-.12780	-.82758	.56017	-.25227
19.00	12.00	15.16	16	2	73	6.4000	-2.00	2.95	.0	.3	302.8	2055	302.80000	302.80000	302.80000	1	1	1	17-Apr-2022	302.80000	-.01147	.05124	.46207	.04448
23.00	9.00	16.38	16	2	97	7.0000	-1.00	3.67	.0	.0	.0	2056		291.00000	305.00000	1	1	1	18-Apr-2022	305.00000	.02918	.29424	.49662	.02102
27.00	13.00	20.28	16	2	87	7.4000	-3.00	2.57	.0	.0	312.3	2057	312.30000	312.30000	312.30000	1	1	1	19-Apr-2022	312.30000	.20719	.20576	.68315	-.15066
28.00	17.00	21.84	16	2	71	11.0000	-3.00	6.45	.0	.0	312.1	2058	312.10000	312.10000	312.10000	1	1	1	20-Apr-2022	312.10000	.41104	.08194	.83704	-.18269
25.00	10.00	19.45	16	2	86	13.0000	-6.00	2.38	.0	.0	314.5	2059	314.50000	314.50000	314.50000	1	1	1	21-Apr-2022	314.50000	.18840	.21009	.63730	-.16151
22.00	12.00	16.80	18	1	42	7.0000	-6.00	-.56	.0	.3	310.0	2060	310.00000	310.00000	310.00000	1	1	1	22-Apr-2022	310.00000	-.00412	-.75481	.76352	-.08088
26.00	15.00	19.13	16	2	77	11.2000	5.00	8.32	.0	.0	312.8	2061	312.80000	312.80000	312.80000	1	1	1	23-Apr-2022	312.80000	.33639	.14269	.74227	.01297
26.00	13.00	21.15	16	3	101	14.7000	7.00	10.88	.0	.0	319.4	2062	319.40000	319.40000	319.40000	1	1	1	24-Apr-2022	319.40000	.39940	.89444	.68963	.01475
26.00	16.00	21.42	16	3	103	18.1000	-18.00	10.57	.0	.0	319.1	2063	319.10000	319.10000	319.10000	1	1	1	25-Apr-2022	319.10000	.47713	.92323	.74138	-.34973
23.00	12.00	17.43	16	2	82	-1.0000	-17.00	-10.38	1.2	9.9	314.9	2064	314.90000	314.90000	314.90000	1	1	1	26-Apr-2022	314.90000	-.13011	.03348	.17867	-.38290
10.00	8.00	9.42	6	1	32	8.0000	-3.00	4.80	10.2	16.4	308.1	2065	308.10000	308.10000	308.10000	1	1	1	27-Apr-2022	308.10000	.20961	-.99558	-1.41691	.22688
15.00	7.00	11.98	16	1	29	8.0000	4.30	6.21	.0	.0	281.9	2066	281.90000	281.90000	281.90000	1	1	1	28-Apr-2022	281.90000	-.11624	-.86642	.44135	.33170
18.00	12.00	15.73	16	2	60	10.0000	-9.00	4.26	.0	.0	.0	2067		293.20000	301.16577	1	1	1	29-Apr-2022	301.16577	.04439	-.05909	.50435	-.03452
22.00	8.00	14.75	18	1	26	4.0000	-10.40	-3.55	.0	.0	286.5	2068	286.50000	286.50000	286.50000	1	1	1	30-Apr-2022	286.50000	-.17802	-.93546	.67356	-.08920
25.00	10.00	17.85	16	1	38	6.0000	-3.80	2.03	.0	.0	289.2	2069	289.20000	289.20000	289.20000	1	1	1	01-May-2022	289.20000	.08703	-.78128	.69239	-.03607
26.00	12.00	18.35	18	1	46	7.0000	1.00	4.76	.0	.0	281.5	2070	281.50000	281.50000	281.50000	1	1	1	02-May-2022	281.50000	.14658	-.68966	.88588	.01099
31.00	16.00	22.28	18	2	61	12.0000	6.00	8.39	.0	.4	290.8	2071	290.80000	290.80000	290.80000	1	1	1	03-May-2022	290.80000	.45075	-.00338	1.04260	-.08476
32.00	20.00	25.90	16	2	82	14.0000	2.00	9.18	.0	.0	298.3	2072	298.30000	298.30000	298.30000	1	1	1	04-May-2022	298.30000	.65689	.22034	1.02593	-.23102
30.00	15.00	24.48	6	2	82	16.0000	.00	10.23	.4	2.3	315.1	2073	315.10000	315.10000	315.10000	1	1	1	05-May-2022	315.10000	.79705	.22778	.19393	-.15500
15.00	10.00	10.36	6	2	55	11.0000	2.70	6.95	1.3	13.1	.0	2074		294.70858	303.39844	1	1	1	06-May-2022	303.39844	.23646	-.13486	-.60844	.24148
18.00	11.00	13.43	6	1	40	9.6000	-8.00	3.00	6.5	9.4	281.5	2075	281.50000	281.50000	281.50000	1	1	1	07-May-2022	281.50000	.34691	-.84179	-.78615	-.01072
13.00	8.00	10.19	6	1	29	9.2000	6.00	7.51	.0	.2	265.7	2076	265.70000	265.70000	265.70000	1	1	1	08-May-2022	265.70000	.09447	-.84598	-.26173	.41384
19.00	8.00	14.89	16	1	35	10.4000	5.00	7.50	.0	.4	279.1	2077	279.10000	279.10000	279.10000	1	1	1	09-May-2022	279.10000	.05400	-.78751	.57604	.24791
14.00	10.00	11.81	16	2	70	11.0000	8.00	9.10	.4	2.1	268.3	2078	268.30000	268.30000	268.30000	1	1	1	10-May-2022	268.30000	-.01129	.04137	.30789	.33830
20.00	12.00	17.64	6	2	52	9.8000	.00	6.32	.2	4.1	278.7	2079	278.70000	278.70000	278.70000	1	1	1	11-May-2022	278.70000	.37342	-.12282	-.15837	.06831
18.00	10.00	14.33	16	1	32	9.3000	-7.00	5.64	.0	.2	275.3	2080	275.30000	275.30000	275.30000	1	1	1	12-May-2022	275.30000	.01675	-.82891	.56082	.08283
24.00	9.00	16.92	16	1	27	4.2000	-10.00	-3.90	.0	.0	286.8	2081	286.80000	286.80000	286.80000	1	1	1	13-May-2022	286.80000	-.05634	-.91817	.61896	-.14682
24.00	9.00	16.86	18	1	26	6.7000	-2.30	1.70	.0	.0	291.6	2082	291.60000	291.60000	291.60000	1	1	1	14-May-2022	291.60000	.00664	-.90178	.79991	.00765
27.00	11.00	19.47	18	1	29	6.5000	-7.00	.53	.0	.0	299.9	2083	299.90000	299.90000	299.90000	1	1	1	15-May-2022	299.90000	.10331	-.87071	.90341	-.15225
28.00	12.00	22.12	18	1	35	7.0000	-2.70	1.86	.0	.2	305.5	2084	305.50000	305.50000	305.50000	1	1	1	16-May-2022	305.50000	.20052	-.80230	.97346	-.13895
28.00	15.00	21.43	16	2	63	12.0000	4.90	8.61	.0	.2	305.2	2085	305.20000	305.20000	305.20000	1	1	1	17-May-2022	305.20000	.42050	.01429	.83399	-.03572
30.00	17.00	23.71	16	1	49	11.0000	-1.00	5.64	.0	.0	281.7	2086	281.70000	281.70000	281.70000	1	1	1	18-May-2022	281.70000	.47680	-.62739	.99130	-.18339
30.00	17.00	24.06	16	2	78	16.3000	10.10	13.06	.2	1.7	309.5	2087	309.50000	309.50000	309.50000	1	1	1	19-May-2022	309.50000	.64566	.19143	.92604	-.02055
32.00	18.00	25.21	16	2	99	16.8000	9.00	14.01	.0	.0	313.8	2088	313.80000	313.80000	313.80000	1	1	1	20-May-2022	313.80000	.71128	.41117	1.01504	-.07422
34.00	19.00	27.51	16	2	95	16.3000	8.00	13.27	.0	.0	320.4	2089	320.40000	320.40000	320.40000	1	1	1	21-May-2022	320.40000	.77734	.37279	1.09473	-.15290
34.00	20.00	26.95	18	2	91	18.0000	12.80	15.61	.0	.0	325.2	2090	325.20000	325.20000	325.20000	1	1	1	22-May-2022	325.20000	.79723	.34639	1.26101	-.07736
32.00	19.00	26.05	16	2	72	17.0000	4.00	12.17	.0	.0	321.9	2091	321.90000	321.90000	321.90000	1	1	1	23-May-2022	321.90000	.72406	.14390	1.06543	-.17224
31.00	20.00	26.15	16	2	70	16.1000	2.00	11.04	.8	7.2	316.7	2092	316.70000	316.70000	316.70000	1	1	1	24-May-2022	316.70000	.74438	.08882	.86896	-.22350
30.00	14.00	22.46	18	1	31	8.5000	-4.00	3.06	.0	.0	313.2	2093	313.20000	313.20000	313.20000	1	1	1	25-May-2022	313.20000	.30241	-.82657	1.06185	-.19388
33.00	17.00	24.94	18	1	34	11.0000	-2.00	4.67	.0	.0	323.3	2094	323.30000	323.30000	323.30000	1	1	1	26-May-2022	323.30000	.48848	-.77427	1.20962	-.25828
34.00	21.00	28.37	18	1	44	12.0000	-2.00	5.52	.0	.0	326.3	2095	326.30000	326.30000	326.30000	1	1	1	27-May-2022	326.30000	.64243	-.66429	1.32522	-.34646
35.00	24.00	29.89	16	2	88	17.0000	9.10	14.00	.0	.1	329.9	2096	329.90000	329.90000	329.90000	1	1	1	28-May-2022	329.90000	.93119	.31637	1.22427	-.21952
28.00	14.00	21.15	16	1	46	17.0000	-2.50	4.83	.8	2.8	315.7	2097	315.70000	315.70000	315.70000	1	1	1	29-May-2022	315.70000	.45573	-.65989	.81264	-.17690
31.00	15.00	22.88	18	1	33	9.1000	-5.00	3.26	.0	.0	326.2	2098	326.20000	326.20000	326.20000	1	1	1	30-May-2022	326.20000	.34953	-.80192	1.09983	-.23469
31.00	17.00	23.20	18	2	58	16.0000	4.20	10.39	.0	1.0	323.9	2099	323.90000	323.90000	323.90000	1	1	1	31-May-2022	323.90000	.56220	-.01162	1.09921	-.12438
33.00	19.00	26.50	18	1	49	12.0000	-2.00	6.47	.0	.0	327.3	2100	327.30000	327.30000	327.30000	1	1	1	01-Jun-2022	327.30000	.57656	-.61663	1.25374	-.28183
35.00	20.00	28.16	16	2	74	14.0000	8.00	11.25	.0	.0	331.4	2101	331.40000	331.40000	331.40000	1	1	1	02-Jun-2022	331.40000	.76780	.15622	1.13540	-.18885
35.00	22.00	28.80	6	2	91	21.1000	13.10	16.71	2.6	17.0	258.7	2102	258.70000	258.70000	258.70000	1	1	1	03-Jun-2022	258.70000	1.30634	.31052	.07325	-.16064
32.00	19.00	25.27	16	2	53	20.0000	14.20	17.53	1.5	30.1	308.5	2103	308.50000	308.50000	308.50000	1	1	1	04-Jun-2022	308.50000	.98760	-.10408	.50829	-.04447
34.00	20.00	27.47	16	1	42	11.7000	-3.90	4.20	.0	.5	332.5	2104	332.50000	332.50000	332.50000	1	1	1	05-Jun-2022	332.50000	.63736	-.68900	1.15156	-.36342
28.00	16.00	23.30	18	1	25	12.0000	1.40	7.54	.0	.0	333.7	2105	333.70000	333.70000	333.70000	1	1	1	06-Jun-2022	333.70000	.42490	-.85712	1.11946	-.08949
26.00	17.00	22.65	6	1	32	12.0000	7.20	9.89	.4	3.6	288.2	2106	288.20000	288.20000	288.20000	1	1	1	07-Jun-2022	288.20000	.71540	-.77867	.20216	.04372
24.00	15.00	20.68	16	2	51	14.1000	11.00	12.81	.0	1.3	328.7	2107	328.70000	328.70000	328.70000	1	1	1	08-Jun-2022	328.70000	.44047	-.08875	.78725	.14435
24.00	18.00	21.56	16	1	50	17.8000	13.00	14.78	.0	1.3	319.6	2108	319.60000	319.60000	319.60000	1	1	1	09-Jun-2022	319.60000	.58863	-.57232	.93922	.15874
28.00	19.00	23.93	6	2	61	20.1000	14.20	17.76	2.3	28.0	323.7	2109	323.70000	323.70000	323.70000	1	1	1	10-Jun-2022	323.70000	1.12971	-.02087	-.28207	.03540
22.00	19.00	21.88	3	2	55	20.0000	18.00	18.78	13.0	55.0	300.8	2110	300.80000	300.80000	300.80000	1	1	1	11-Jun-2022	300.80000	1.37276	-.27299	-1.88644	.08541
26.00	18.00	20.91	6	1	40	21.0000	15.00	18.03	17.1	112.7	293.5	2111	293.50000	293.50000	293.50000	1	1	1	12-Jun-2022	293.50000	1.67411	-1.10884	-2.84088	-.10998
24.00	18.00	19.80	6	1	44	18.6000	16.00	17.17	1.9	27.0	288.5	2112	288.50000	288.50000	288.50000	1	1	1	13-Jun-2022	288.50000	.96714	-.69228	-.30384	.19962
26.00	18.00	22.25	16	1	40	19.3000	13.00	16.62	2.9	27.5	294.3	2113	294.30000	294.30000	294.30000	1	1	1	14-Jun-2022	294.30000	.83630	-.75444	.35345	.07703
27.00	18.00	23.47	16	1	48	20.2000	16.40	17.61	.1	.9	295.2	2114	295.20000	295.20000	295.20000	1	1	1	15-Jun-2022	295.20000	.73268	-.56749	1.05391	.16672
30.00	20.00	24.80	16	2	68	21.5000	17.20	19.45	.0	.0	300.5	2115	300.50000	300.50000	300.50000	1	1	1	16-Jun-2022	300.50000	.85070	.14538	1.09986	.09313
30.00	21.00	26.64	6	2	85	22.9000	18.60	20.59	.7	18.9	307.1	2116	307.10000	307.10000	307.10000	1	1	1	17-Jun-2022	307.10000	1.23821	.28034	.09802	.05507
32.00	22.00	27.11	16	2	82	23.7000	19.00	21.01	.1	1.5	312.4	2117	312.40000	312.40000	312.40000	1	1	1	18-Jun-2022	312.40000	1.00364	.29583	1.16616	.04417
32.00	22.00	27.38	16	2	74	23.0000	19.50	21.52	.0	.0	295.8	2118	295.80000	295.80000	295.80000	1	1	1	19-Jun-2022	295.80000	.99841	.22235	1.21154	.06506
34.00	24.00	29.47	16	2	83	25.0000	20.00	22.80	.6	32.0	334.7	2119	334.70000	334.70000	334.70000	1	1	1	20-Jun-2022	334.70000	1.28668	.23895	.72831	-.06152
33.00	24.00	29.20	6	3	121	25.0000	19.80	22.21	1.3	17.0	335.5	2120	335.50000	335.50000	335.50000	1	1	1	21-Jun-2022	335.50000	1.40212	1.14684	.12073	-.05307
25.00	22.00	24.03	6	2	87	25.4000	19.00	22.96	8.7	21.6	298.9	2121	298.90000	298.90000	298.90000	1	1	1	22-Jun-2022	298.90000	1.33591	.20981	-.65656	.10656
36.00	23.00	27.98	17	1	44	21.0000	12.10	16.60	1.1	12.9	315.3	2122	315.30000	315.30000	315.30000	1	1	1	23-Jun-2022	315.30000	1.06221	-.63116	1.13159	-.14622
37.00	23.00	29.94	16	1	28	19.0000	6.30	13.49	.0	.0	324.8	2123	324.80000	324.80000	324.80000	1	1	1	24-Jun-2022	324.80000	.98941	-.75592	1.40361	-.24358
35.00	25.00	32.48	16	2	96	22.0000	14.40	19.15	.3	5.5	331.6	2124	331.60000	331.60000	331.60000	1	1	1	25-Jun-2022	331.60000	1.14835	.41553	1.21326	-.16868
32.00	22.00	27.81	2	2	78	23.1000	16.30	20.04	7.2	37.5	324.6	2125	324.60000	324.60000	324.60000	1	1	1	26-Jun-2022	324.60000	1.56835	.09909	-.91197	-.09578
31.00	22.00	26.02	6	1	46	24.3000	20.40	22.25	7.4	74.0	284.5	2126	284.50000	284.50000	284.50000	1	1	1	27-Jun-2022	284.50000	1.66936	-.80002	-1.18969	-.03371
27.00	22.00	23.92	6	1	31	23.7000	18.00	20.33	16.0	57.5	303.9	2127	303.90000	303.90000	303.90000	1	1	1	28-Jun-2022	303.90000	1.60468	-1.01897	-1.67758	-.02488
27.00	21.00	24.23	6	1	26	22.3000	19.40	20.82	2.0	22.0	303.0	2128	303.00000	303.00000	303.00000	1	1	1	29-Jun-2022	303.00000	1.20945	-.82003	-.00414	.16768
30.00	22.00	26.65	16	1	34	22.9000	18.80	21.32	12.5	91.5	311.8	2129	311.80000	311.80000	311.80000	1	1	1	30-Jun-2022	311.80000	1.57386	-1.04464	-1.22072	-.12818
30.00	22.00	25.53	16	1	42	23.9000	21.30	22.52	2.2	40.5	303.2	2130	303.20000	303.20000	303.20000	1	1	1	01-Jul-2022	303.20000	1.19874	-.71104	.41859	.08380
31.00	23.00	27.54	6	2	67	24.8000	21.90	23.42	13.1	77.0	263.3	2131	263.30000	263.30000	263.30000	1	1	1	02-Jul-2022	263.30000	1.81612	-.16449	-1.73039	-.10016
25.00	22.00	24.01	2	1	41	24.8000	22.00	23.39	28.5	93.0	296.6	2132	296.60000	296.60000	296.60000	1	1	1	03-Jul-2022	296.60000	2.06536	-1.13820	-3.53014	-.05668
29.00	23.00	26.90	6	1	35	27.1000	23.00	25.09	.3	7.0	311.7	2133	311.70000	311.70000	311.70000	1	1	1	04-Jul-2022	311.70000	1.33725	-.63635	.52206	.20299
32.00	23.00	26.56	3	2	58	26.3000	22.00	24.20	18.9	82.5	312.4	2134	312.40000	312.40000	312.40000	1	1	1	05-Jul-2022	312.40000	2.02682	-.31897	-2.44356	-.13559
30.00	22.00	25.81	16	1	27	25.0000	21.00	22.85	.1	1.5	309.6	2135	309.60000	309.60000	309.60000	1	1	1	06-Jul-2022	309.60000	1.01854	-.72814	1.26741	.16928
36.00	24.00	30.35	16	1	43	25.0000	15.00	21.38	.0	.0	320.9	2136	320.90000	320.90000	320.90000	1	1	1	07-Jul-2022	320.90000	1.17670	-.56082	1.46817	-.07202
34.00	24.00	28.97	16	2	53	25.7000	19.50	22.57	.0	.7	316.5	2137	316.50000	316.50000	316.50000	1	1	1	08-Jul-2022	316.50000	1.14324	.03555	1.33376	.00628
35.00	22.00	28.27	6	1	32	22.0000	10.80	18.37	10.4	39.5	304.4	2138	304.40000	304.40000	304.40000	1	1	1	09-Jul-2022	304.40000	1.57336	-.89887	-.76047	-.21027
27.00	20.00	23.15	6	1	30	22.3000	17.00	19.68	.3	3.3	298.6	2139	298.60000	298.60000	298.60000	1	1	1	10-Jul-2022	298.60000	1.05043	-.71956	.40083	.18997
27.00	23.00	24.85	4	1	40	24.8000	19.00	21.93	6.9	17.5	279.8	2140	279.80000	279.80000	279.80000	1	1	1	11-Jul-2022	279.80000	1.39335	-.71127	-.40430	.11471
25.00	22.00	23.47	3	1	38	24.1000	20.00	21.65	3.5	18.5	298.2	2141	298.20000	298.20000	298.20000	1	1	1	12-Jul-2022	298.20000	1.28857	-.70041	-.29488	.19774
33.00	23.00	28.77	18	1	34	26.4000	20.00	23.18	.0	.0	320.1	2142	320.10000	320.10000	320.10000	1	1	1	13-Jul-2022	320.10000	1.09419	-.64526	1.54447	.07027
35.00	21.00	29.30	18	1	34	23.3000	15.00	18.45	.0	.0	319.1	2143	319.10000	319.10000	319.10000	1	1	1	14-Jul-2022	319.10000	.99695	-.67155	1.51711	-.04873
36.00	24.00	30.50	16	1	37	22.5000	14.00	18.91	.0	.0	320.7	2144	320.70000	320.70000	320.70000	1	1	1	15-Jul-2022	320.70000	1.11570	-.63666	1.44844	-.10261
